retailer,product_id,product_name,brand,color,sale_price,regular_price,on_sale,percent_off,url,description
Macys,24231310,"Petite Pull-On Shaping High-Rise Bootcut Jeans, Macy's Exclusive ",Style & Co,Midnight Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231310,"Achieve a comfortable, perfectly elongated silhouette with these essential petite high-rise bootcut shaping jeans from Style & Co."
Macys,24231310,"Petite Pull-On Shaping High-Rise Bootcut Jeans, Macy's Exclusive ",Style & Co,Summit Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231310,"Achieve a comfortable, perfectly elongated silhouette with these essential petite high-rise bootcut shaping jeans from Style & Co."
Macys,24231315,"Petite High-Rise Pull-On Straight-Leg Jeans, Macy's Exclusive ",Style & Co,Midnight Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231315,"Experience all-day confidence and a chic silhouette with these petite high-rise jeans by Style & Co, featuring comfortable tummy control technology."
Macys,24231315,"Petite High-Rise Pull-On Straight-Leg Jeans, Macy's Exclusive ",Style & Co,Summit Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231315,"Experience all-day confidence and a chic silhouette with these petite high-rise jeans by Style & Co, featuring comfortable tummy control technology."
Macys,24231315,"Petite High-Rise Pull-On Straight-Leg Jeans, Macy's Exclusive ",Style & Co,Black Rinse Wsh,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231315,"Experience all-day confidence and a chic silhouette with these petite high-rise jeans by Style & Co, featuring comfortable tummy control technology."
Macys,24231316,"Plus Size Pull-On Shaping High-Rise Straight-Leg Jeans, Macy's Exclusive",Style & Co,Midnight Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231316,"So soft and stretchy, these plus size jeans from Style & Co are designed to move with your curves. A classic straight-leg silhouette completes the look."
Macys,24231317,"Plus Size Pull-On Shaping High-Rise Straight-Leg Jeans, Macy's Exclusive",Style & Co,Black Rinse Wsh,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231317,"Put together so many looks starting with these plus size pull-on jeans from Style & Co, a high-rise pair designed with cleverly concealed tummy-smoothing panels and plenty of pockets."
Macys,24231318,"Plus Size Pull-On Shaping High-Rise Wide-Leg Jeans, Macy's Exclusive",Style & Co,Summit Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231318,"Designed to move with you, these plus size jeans from Style & Co are a stretchy pair designed with a classic wide-leg silhouette and finished with tummy-smoothing panels."
Macys,24231319,"Plus Size Pull-On Shaping High-Rise Wide-Leg Jeans, Macy's Exclusive",Style & Co,Shale Blue Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231319,"Designed to move with you, these plus size jeans from Style & Co are a stretchy pair designed with a classic wide-leg silhouette and finished with tummy-smoothing panels."
Macys,24231320,"Plus Size Pull-On Shaping High-Rise Wide-Leg Jeans, Macy's Exclusive",Style & Co,Midnight Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231320,Style & Co revamps the classic wide-leg silhouette with these plus size shaping jeans designed with tummy-smoothing panels hidden in the front pockets.
Macys,24231321,"Plus Size Pull-On Shaping High-Rise Bootcut Jeans, Macy's Exclusive",Style & Co,Summit Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231321,Style & Co has your denim style working for you with these plus size bootcut jeans designed to pull on with tummy-smoothing panels hidden in the front pockets.
Macys,24231322,"Plus Size Pull-On Shaping High-Rise Bootcut Jeans, Macy's Exclusive",Style & Co,Midnight Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231322,"Strike a sleek pose in these effortless plus size jeans from Style & Co, a high-rise pair with a classic bootcut silhouette and hidden tummy-smoothing panels."
Macys,24231374,"Plus Size Pull-On Shaping High-Rise Bootcut Jeans, Macy's Exclusive",Style & Co,Black Rinse Wsh,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231374,A classic bootcut silhouette gets an ultra-flattering update from Style & Co with these plus size jeans designed with tummy-smoothing panels hidden in the front pockets.
Macys,24231391,"Plus Size Pull-On Shaping High-Rise Straight-Leg Jeans, Macy's Exclusive",Style & Co,Summit Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24231391,"Style & Co reinvents your denim look with these plus size jeans designed with an elasticized, pull-on waistband and finished with a classic straight-leg silhouette. Tummy-smoothing panels are cleverly"
Macys,24324725,"Women's High-Rise Pieced Flare-Leg Jeans, Macy's Exclusive",And Now This,Two Tone Wash,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=24324725,Contrasting insets at each side highlight the flared silhouette of these throwback jeans from And Now This.
Macys,24366400,"Petite High-Rise Tapered Jeans, Created for Macy's",Style & Co,Dark Wash,29.75,59.5,true,50,https://www.macys.com/shop/product/?ID=24366400,Style & Co brings a relaxed update to your denim collection with these petite high-rise jeans in a tapered silhouette.
Macys,24366400,"Petite High-Rise Tapered Jeans, Created for Macy's",Style & Co,Dream Wash,29.75,59.5,true,50,https://www.macys.com/shop/product/?ID=24366400,Style & Co brings a relaxed update to your denim collection with these petite high-rise jeans in a tapered silhouette.
Macys,24366402,"Women's Utility-Pocket Barrel Jeans, Macy's Exclusive",Style & Co,Dream Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24366402,Style & Co combines barrel jeans with a pair of utility-pockets. The cropped hem and tapered wide-leg silhouette make them look fresh and modern.
Macys,24366402,"Women's Utility-Pocket Barrel Jeans, Macy's Exclusive",Style & Co,Dark Wash,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24366402,Style & Co combines barrel jeans with a pair of utility-pockets. The cropped hem and tapered wide-leg silhouette make them look fresh and modern.
Macys,24366402,"Women's Utility-Pocket Barrel Jeans, Macy's Exclusive",Style & Co,Olive Drab,38.67,59.5,true,35,https://www.macys.com/shop/product/?ID=24366402,Style & Co combines barrel jeans with a pair of utility-pockets. The cropped hem and tapered wide-leg silhouette make them look fresh and modern.
Macys,24366404,"Women's Printed Mid Rise Curvy Capri Jeans, Macy's Exclusive",Style & Co,Light Stripe,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=24366404,"Fitted through the hips and thighs, with tummy-smoothing panels for a flattering look, these Style & Co curvy-fit capri jeans in stretch denim move with you throughout busy days."
Macys,24366404,"Women's Printed Mid Rise Curvy Capri Jeans, Macy's Exclusive",Style & Co,Floral Print,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=24366404,"Fitted through the hips and thighs, with tummy-smoothing panels for a flattering look, these Style & Co curvy-fit capri jeans in stretch denim move with you throughout busy days."
Macys,24385720,"Women's Mid Rise Skinny Jeans, Created for Macy's",I.N.C. International Concepts,Dark Indigo,48.65,69.5,true,30,https://www.macys.com/shop/product/?ID=24385720,"With great stretch and a curve-hugging, skinny silhouette you can pull any look together in these super soft jeans from I.N.C. International Concepts®."
Macys,24385720,"Women's Mid Rise Skinny Jeans, Created for Macy's",I.N.C. International Concepts,Deep Black,29.75,59.5,true,50,https://www.macys.com/shop/product/?ID=24385720,"With great stretch and a curve-hugging, skinny silhouette you can pull any look together in these super soft jeans from I.N.C. International Concepts®."
Macys,24483637,"Women's Crystal-Embellished Straight-Leg Ankle Jeans, Macy's Exclusive",I.N.C. International Concepts,Bright Wht Wash,99.5,99.5,false,0,https://www.macys.com/shop/product/?ID=24483637,"I.N.C. International Concepts' crisp ankle jeans absolutely dazzle with crystals placed throughout the front. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold, confident, and stylish."
Macys,24483638,Women's Crystal-Embellished Straight-Leg Jeans,I.N.C. International Concepts,Blue Sky Wash,69.65,99.5,true,30,https://www.macys.com/shop/product/?ID=24483638,"Crystal embellishment down the front of I.N.C. International Concepts' straight ankle-length jeans lend subtle sparkle, while raw-edge hems complete the look. ABOUT THE BRAND: I.N.C. is inspired by fa"
Macys,24483642,"Women's High-Rise Wide-Leg Jeans, Macy's Exclusive",I.N.C. International Concepts,River Wash,49.29,79.5,true,38,https://www.macys.com/shop/product/?ID=24483642,"I.N.C. International Concepts levels up your denim look with these high-rise jeans designed with a classic, wide-leg silhouette. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold, conf"
Macys,24483661,"Women's High-Rise Cropped Faux-Pearl-Trim Jeans, Macy's Exclusive ",On 34th,Rose Wash,59.7,99.5,true,40,https://www.macys.com/shop/product/?ID=24483661,"Give your denim an upgrade in these high-rise wide-leg ankle jeans, a luminous, faux-pearl-trimmed standout that brings sophistication to your everyday look. ABOUT THE BRAND: On 34th was designed for "
Macys,24483661,"Women's High-Rise Cropped Faux-Pearl-Trim Jeans, Macy's Exclusive ",On 34th,Ecru Wash,59.7,99.5,true,40,https://www.macys.com/shop/product/?ID=24483661,"Give your denim an upgrade in these high-rise wide-leg ankle jeans, a luminous, faux-pearl-trimmed standout that brings sophistication to your everyday look. ABOUT THE BRAND: On 34th was designed for "
Macys,24497981,"Women's Rhinestone Embellished Wide Leg Jeans, Macy's Exclusive",Bar III,Medium Wash,20.83,69.5,true,70,https://www.macys.com/shop/product/?ID=24497981,"Rhinestones sparkle at the hips of Bar III's jeans, elevating the relaxed wide-leg design and making them a perfect base for a fun night out."
Macys,24497982,"Women's High-Rise Barrel-Leg Jeans, Macy's Exclusive",Bar III,Light Wash,48.65,69.5,true,30,https://www.macys.com/shop/product/?ID=24497982,"A double-waistband design tops off these eternally stylish jeans from Bar III, a high-rise pair with an oversized barrel leg."
Macys,24604363,"Women's Snakeskin-Print High Rise Wide Leg Jeans, Macy's Exclusive",Bar III,Black Snk,41.7,69.5,true,40,https://www.macys.com/shop/product/?ID=24604363,"Put some wild in your style with these cool snakeskin-print jeans from Bar III, a cropped ankle-length design in a comfortable wide-leg silhouette."
Macys,24608233,"Women's Utility-Pocket Cropped Barrel-Leg Jeans, Macy's Exclusive",On 34th,Yards Wash,47.7,79.5,true,40,https://www.macys.com/shop/product/?ID=24608233,"The combination of utility-inspired details and the denim silhouette of the moment, our cropped barrel-leg jeans instantly elevate your look. ABOUT THE BRAND: On 34th was designed for and with women l"
Macys,24608238,"Plus Size Alexis Wide-Leg Frayed-Hem Jeans, Macy's Exclusive",On 34th,Alexis Wash,79.5,79.5,false,0,https://www.macys.com/shop/product/?ID=24608238,"Ready to style with countless tops and cute shoes, the Alexis plus size jeans by On 34th are a go-to pair that adapts to every season. ABOUT THE BRAND: On 34th was designed for and with women like you"
Macys,24608284,"Women's Cropped Relaxed Flare Jeans, Macy's Exclusive",On 34th,Alexis Wash,47.7,79.5,true,40,https://www.macys.com/shop/product/?ID=24608284,"Relaxed and ever so slightly slouchy, our ankle-length flare jeans make a perfect addition to any closet. ABOUT THE BRAND: On 34th was designed for and with women like you. Made for your body, your st"
Macys,24608284,"Women's Cropped Relaxed Flare Jeans, Macy's Exclusive",On 34th,Buffalo Stripes Wash,53.7,89.5,true,40,https://www.macys.com/shop/product/?ID=24608284,"Relaxed and ever so slightly slouchy, our ankle-length flare jeans make a perfect addition to any closet. ABOUT THE BRAND: On 34th was designed for and with women like you. Made for your body, your st"
Macys,24630078,"Women's Lace-Up Straight-Leg Jeans, Macy's Exclusive",I.N.C. International Concepts,Hudson Wash,61.69,99.5,true,38,https://www.macys.com/shop/product/?ID=24630078,Get a leg up on style with high-rise jeans from I.N.C. International Concepts. This pair features unique corset-style lacing at the sides. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always 
Macys,24644216,"Women's Pull-On Skinny Jeans, Macy's Exclusive",I.N.C. International Concepts,Med/dark Wash,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=24644216,"Simplify your style with a pair of pull-on skinny jeans from I.N.C. International Concepts. The high rise, extra stretch and pocket-free design give them a legging-like feel. ABOUT THE BRAND: I.N.C. i"
Macys,24644216,"Women's Pull-On Skinny Jeans, Macy's Exclusive",I.N.C. International Concepts,Bright White,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=24644216,"Simplify your style with a pair of pull-on skinny jeans from I.N.C. International Concepts. The high rise, extra stretch and pocket-free design give them a legging-like feel. ABOUT THE BRAND: I.N.C. i"
Macys,24644240,"Women's High-Rise Flare Jeans, Macy's Exclusive",I.N.C. International Concepts,Natalia Wash,41.7,69.5,true,40,https://www.macys.com/shop/product/?ID=24644240,"I.N.C. International Concepts elevates your denim style with these flare-leg jeans designed with a chic high rise. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold, confident, and sty"
Macys,24644240,"Women's High-Rise Flare Jeans, Macy's Exclusive",I.N.C. International Concepts,Deep Black,41.7,69.5,true,40,https://www.macys.com/shop/product/?ID=24644240,"I.N.C. International Concepts elevates your denim style with these flare-leg jeans designed with a chic high rise. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold, confident, and sty"
Macys,24664337,"Petite Wide-Leg Embroidered Scallop High-Rise Cropped Jeans, Macy's Exclusive",Style & Co,Emb Bright White,45.17,69.5,true,35,https://www.macys.com/shop/product/?ID=24664337,"Modern structure enhances these Style & Co crop jeans, featuring a high-rise waist for supportive coverage and a wide-leg silhouette for easy movement. The five-pocket design keeps essentials close at"
Macys,24664338,"Petite High-Rise Embroidered Scallop Cropped Jeans, Macy's Exclusive",Style & Co,Tbd Emb Dream,44.48,69.5,true,36,https://www.macys.com/shop/product/?ID=24664338,"Thoughtful proportions define these Style & Co crop jeans, with a high-rise waist for a secure fit and a wide-leg cut for all-day ease. Five-pocket construction adds functional storage, while embroide"
Macys,24664339,"Petite High-Rise Wide-Leg Jeans, Macy's Exclusive",Style & Co,Sun Wash,38.08,59.5,true,36,https://www.macys.com/shop/product/?ID=24664339,"Make yourself comfortable in petite wide-leg jeans from Style & Co. This pair features soft, stretch-enhanced denim that recovers quickly, plus built-in shaping panels for a smooth silhouette."
Macys,24664339,"Petite High-Rise Wide-Leg Jeans, Macy's Exclusive",Style & Co,Bright White,38.08,59.5,true,36,https://www.macys.com/shop/product/?ID=24664339,"Make yourself comfortable in petite wide-leg jeans from Style & Co. This pair features soft, stretch-enhanced denim that recovers quickly, plus built-in shaping panels for a smooth silhouette."
Macys,24664341,"Petite High-Rise Printed 5 Pocket Jeans, Macy's Exclusive",Style & Co,Paint Dream,45.17,69.5,true,35,https://www.macys.com/shop/product/?ID=24664341,"Statement print brings personality to these Style & Co jeans, designed with a high-rise waist for supportive coverage and a wide-leg silhouette for fluid movement. The five-pocket construction offers "
Macys,24664344,"Plus Size 5-Pocket High-Rise Wide-Leg Jeans, Macy's Exclusive",Style & Co,Dream Stitched Flower,45.17,69.5,true,35,https://www.macys.com/shop/product/?ID=24664344,"Bring fresh style to your casual looks with these plus size jeans from Style & Co. Designed with comfy stretch, these wide-leg jeans feature a subtle allover floral design."
Macys,24664353,"Women's Printed High-Rise Wide-Leg Jeans, Macy's Exclusive",Style & Co,Floral Print,45.17,69.5,true,35,https://www.macys.com/shop/product/?ID=24664353,"Fun and fresh in a floral print, these Style & Co wide-leg jeans offer a classic high-rise fit and super-comfortable high-stretch fabric."
Macys,24664358,"Women's Embroidered High-Rise Wide-Leg Cropped Jeans, Macy's Exclusive",Style & Co,Blue Embroidery,45.17,69.5,true,35,https://www.macys.com/shop/product/?ID=24664358,"Embroidered scallops accent wide legs, bringing these Style & Co cropped jeans to a pretty finish. A classic high rise and soft, high-stretch denim keep the fit comfy."
Macys,24664358,"Women's Embroidered High-Rise Wide-Leg Cropped Jeans, Macy's Exclusive",Style & Co,White Embroidery,45.17,69.5,true,35,https://www.macys.com/shop/product/?ID=24664358,"Embroidered scallops accent wide legs, bringing these Style & Co cropped jeans to a pretty finish. A classic high rise and soft, high-stretch denim keep the fit comfy."
Macys,24708175,"Women's Patchwork Flare-Leg Jeans, Macy's Exclusive",And Now This,Light Wash,17.83,59.5,true,70,https://www.macys.com/shop/product/?ID=24708175,A flowing flare leg and patchwork details highlight the trend-right style of these And Now This jeans.
Macys,24722644,"Women's High-Rise Wide-Leg Jeans, Macy's Exclusive",Bar III,Grey Wash,29.75,59.5,true,50,https://www.macys.com/shop/product/?ID=24722644,"Coolly faded for that lived-in feel, these wide-leg jeans from Bar III add a laid-back element to your closet."
Macys,24738729,"Women's High-Rise Bootcut Jeans, Macy's Exclusive",I.N.C. International Concepts,Bright White,43.09,69.5,true,38,https://www.macys.com/shop/product/?ID=24738729,"A touch of stretch enhances the fit of these high-rise bootcut jeans from I.N.C. International Concepts. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold, confident, and stylish."
Macys,24797555,"Trendy Plus Size High-Rise Floral-Print Jeans, Macy's Exclusive ",And Now This,Floral,41.7,69.5,true,40,https://www.macys.com/shop/product/?ID=24797555,"Bloom with confidence in these plus size floral jeans from Bar III, featuring a vibrant botanical print designed to make a stylish, head-turning statement."
Macys,24808525,"Petite High-Rise Wide-Leg Two-Tone Jeans, Macy's Exclusive ",And Now This,Two-Tone Wash,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=24808525,"Make a chic, modern statement with these fashion-forward petite wide-leg two-tone jeans from And Now This, featuring a unique double waistband for an elevated finish."
Macys,24835979,"Plus Size High-Rise Embellished Straight Ankle Jeans, Created for Macy's",I.N.C. International Concepts,Blue Sky Wash,69.65,99.5,true,30,https://www.macys.com/shop/product/?ID=24835979,Rhinestone embellished accents add a touch of modern shine to these plus size straight ankle jeans from I.N.C. International Concepts. ABOUT THE BRAND: I.N.C. is inspired by fabulous women—always bold
Macys,24875636,"Women's Acid-Wash Barrel Jeans, Macy's Exclusive",Bar III,Acid Wash,41.65,59.5,true,30,https://www.macys.com/shop/product/?ID=24875636,"Bar III revamps the denim silhouette of the season, barrel jeans, with a bold acid wash and slightly cropped hem."
Macys,24892694,"Women's Wide-Leg Faux-Leather-Trim Jeans, Macy's Exclusive",And Now This,Scottie,17.83,59.5,true,70,https://www.macys.com/shop/product/?ID=24892694,Sleek trims the front pockets on these eternally cool wide-leg jeans from And Now This.
Macys,24892701,"Women's Studded Wide-Leg Jeans, Macy's Exclusive",And Now This,Thorne,32.7,54.5,true,40,https://www.macys.com/shop/product/?ID=24892701,Polished studs lend an edgy finish to these trending wide-leg jeans from And Now This.
Macys,24983422,"Trendy Plus Size Cropped Barrel-Leg Jeans, Macy's Exclusive",On 34th,Cradle Pin,53.7,89.5,true,40,https://www.macys.com/shop/product/?ID=24983422,"Our plus size barrel-leg jeans get a fun new crop for warm weather. A touch of stretch ensures a perfect fit. ABOUT THE BRAND: On 34th was designed for and with women like you. Made for your body, you"
Macys,24999087,"Plus Size High-Rise High-Cuff Capri Jeans, Macy's Exclusive",Style & Co,Dark Wash,39.5,39.5,false,0,https://www.macys.com/shop/product/?ID=24999087,Cuffed hems and comfy stretch fabric make these plus size high-rise capri jeans from Style & Co wardrobe essentials.
Macys,24999088,"Plus Size Embroidered Scalloped High Rise Wide-Leg Crop Jeans, Macy's Exclusive",Style & Co,Embriodery Dream,69.5,69.5,false,0,https://www.macys.com/shop/product/?ID=24999088,"Elevated with contrast embroidery at the scalloped hemline, Style & Co's plus size denim capri jeans deliver a fresh silhouette to add to your your denim rotation."
Macys,24999095,"Women's Embroidered Mid Rise Relaxed Straight-Leg Jeans, Macy's Exclusive",Style & Co,Embroidery Sol Wash,69.5,69.5,false,0,https://www.macys.com/shop/product/?ID=24999095,Floral embroidered appliqués at the hips and right hemline update the shape of these cuffed cropped jeans from Style & Co.
Macys,24999097,"Women's Cropped High Rise Wide-Leg Jeans, Macy's Exclusive",Style & Co,Dark Wash,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=24999097,"A relaxed wide-leg shape with pull-on ease, these Style & Co cropped jeans feature utility pockets at the hips and patch pockets at the back."
Macys,24999097,"Women's Cropped High Rise Wide-Leg Jeans, Macy's Exclusive",Style & Co,Light Motif,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=24999097,"A relaxed wide-leg shape with pull-on ease, these Style & Co cropped jeans feature utility pockets at the hips and patch pockets at the back."
Macys,24999099,"Women's Striped High-Rise Pull-On Wide-Leg Jeans, Macy's Exclusive",Style & Co,Light Stripe,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=24999099,"Where comfort meets confidence, these high-stretch jeans from Style & Co are thoughtfully designed to pull on with a drawstring waistband and finished with a supersoft feel."
Macys,24999102,"Women's Berkeley High-Rise Wide-Leg Jeans, Macy's Exclusive",On 34th,Berkeley Wash,47.7,79.5,true,40,https://www.macys.com/shop/product/?ID=24999102,"Effortlessly cool and vintage-inspired, these Berkeley jeans by On 34th offer a dramatic wide-leg silhouette that elongates the frame. A structured yet comfortable fit that sits perfectly at the natur"
Macys,25011633,"Petite Embroidered High-Rise Cropped Jeans, Macy's Exclusive",Style & Co,Emb Sol Wash,69.5,69.5,false,0,https://www.macys.com/shop/product/?ID=25011633,A relaxed pair of cropped petite jeans from Style & Co elevates your look with embroidered flowers and self-cuffed hems.
Macys,25011634,"Petite Engineer-Stripe High-Rise Cropped Jeans, Macy's Exclusive",Style & Co,Light Stripe,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=25011634,Style & Co updates a pair of petite jeans with a cropped straight-leg silhouette and engineer-striped stretch denim.
Macys,25011635,"Petite Printed High-Rise Cropped Jeans, Macy's Exclusive",Style & Co,Floral Creamy White,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=25011635,"Look your best in a pair of cropped petite jeans from Style & Co, designed with a slim-straight silhouette and floral-print denim."
Macys,25011637,"Petite Engineer-Stripe Pull-On Wide-Leg Jeans, Macy's Exclusive",Style & Co,Light Stripe,59.5,59.5,false,0,https://www.macys.com/shop/product/?ID=25011637,Style & Co's petite jeans combine an effortless pull-on design with unique engineer-striped stretch denim fabric. Utility pockets complete the look.
Macys,25043699,EMBELLISHED STRAIGHT,I.N.C. International Concepts,Medium Embellished,39.73,99.5,true,60,https://www.macys.com/shop/product/?ID=25043699,TBC
Macys,25047880,"Women's Floral-Print Barrel-Leg Jeans, Macy's Exclusive",And Now This,Floral,41.7,69.5,true,40,https://www.macys.com/shop/product/?ID=25047880,"Barrel-leg jeans from And Now This blend floral print with a relaxed, curved silhouette. Wear them with everything from a tank top to a slouchy sweater."
Macys,25047881,"Women's Cuffed Barrel-Leg Jeans, Macy's Exclusive",And Now This,Light Wash,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25047881,Cuffed hems and a modern barrel-leg silhouette makes these And Now This jeans perfect for casual looks this season.
Macys,25064851,"Petite Floral-Printed Barrel Jeans, Macy's Exclusive",And Now This,Floral,41.7,69.5,true,40,https://www.macys.com/shop/product/?ID=25064851,"Blooming style meets effortless comfort with these And Now This pair of jeans. The relaxed, wide-leg silhouette and floral print make them a standout casual choice."
Macys,25064852,"Petite Cuffed Barrel Jeans, Macy's Exclusive",And Now This,Light Wash,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25064852,"Step into modern ease with these And Now These jeans, defined by a relaxed barrel-leg silhouette. The distinctive cuffed hem adds a stylish, contemporary finish."
Macys,25065771,"Petite High Rise Cropped Wide Leg Jeans, Macy's Exclusive",Style & Co,Dark Wash,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=25065771,"A drawstring elastic waistband provides a comfortable and adjustable fit to Style & Co's petite jeans, a cool cropped style with a wide leg silhouette."
Macys,25065771,"Petite High Rise Cropped Wide Leg Jeans, Macy's Exclusive",Style & Co,Light Motif,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=25065771,"A drawstring elastic waistband provides a comfortable and adjustable fit to Style & Co's petite jeans, a cool cropped style with a wide leg silhouette."
Macys,25065815,"Petite Slim Fit High-Rise Capri Jeans, Macy's Exclusive",Style & Co,Scout Wash,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=25065815,"Refresh your everyday rotation with these Style & Co pull-on capri jeans, showcasing a high-rise fit and an elastic waistband for smooth, fuss-free wear. Faux front pockets maintain a sleek, streamlin"
Macys,25065815,"Petite Slim Fit High-Rise Capri Jeans, Macy's Exclusive",Style & Co,Black Rinse,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=25065815,"Refresh your everyday rotation with these Style & Co pull-on capri jeans, showcasing a high-rise fit and an elastic waistband for smooth, fuss-free wear. Faux front pockets maintain a sleek, streamlin"
Macys,25065815,"Petite Slim Fit High-Rise Capri Jeans, Macy's Exclusive",Style & Co,Bright White,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=25065815,"Refresh your everyday rotation with these Style & Co pull-on capri jeans, showcasing a high-rise fit and an elastic waistband for smooth, fuss-free wear. Faux front pockets maintain a sleek, streamlin"
Macys,25065815,"Petite Slim Fit High-Rise Capri Jeans, Macy's Exclusive",Style & Co,Vega Wash,49.5,49.5,false,0,https://www.macys.com/shop/product/?ID=25065815,"Refresh your everyday rotation with these Style & Co pull-on capri jeans, showcasing a high-rise fit and an elastic waistband for smooth, fuss-free wear. Faux front pockets maintain a sleek, streamlin"
Macys,25065820,"Plus Size High-Rise Shaping Capri Jeans, Macy's Exclusive",Style & Co,Light Wash,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=25065820,"Amazing stretch gives smooth shape to these flattering plus size jeans from Style & Co, featuring a capri length for flexible styling."
Macys,25065820,"Plus Size High-Rise Shaping Capri Jeans, Macy's Exclusive",Style & Co,Dark Wash,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=25065820,"Amazing stretch gives smooth shape to these flattering plus size jeans from Style & Co, featuring a capri length for flexible styling."
Macys,25065820,"Plus Size High-Rise Shaping Capri Jeans, Macy's Exclusive",Style & Co,Black Rinse,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=25065820,"Amazing stretch gives smooth shape to these flattering plus size jeans from Style & Co, featuring a capri length for flexible styling."
Macys,25065822,"Plus Size High-Rise Shaping Capri Jeans, Macy's Exclusive",Style & Co,White Wash,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=25065822,We love that in-between length these plus size jeans from Style & Co provide. Their high-stretch finish takes it the extra mile for a super adaptable pair.
Macys,25065824,"Women's High-Rise Shaping Capri Jeans, Macy's Exclusive",Style & Co,Scout Wash,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=25065824,"Enjoy a comfortably sleek fit with these Style & Co jeans, a capri silhouette in high-stretch denim that's lightweight and supportive for a great feel all day long."
Macys,25065824,"Women's High-Rise Shaping Capri Jeans, Macy's Exclusive",Style & Co,Vega Wash,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=25065824,"Enjoy a comfortably sleek fit with these Style & Co jeans, a capri silhouette in high-stretch denim that's lightweight and supportive for a great feel all day long."
Macys,25065824,"Women's High-Rise Shaping Capri Jeans, Macy's Exclusive",Style & Co,Black Rinse,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=25065824,"Enjoy a comfortably sleek fit with these Style & Co jeans, a capri silhouette in high-stretch denim that's lightweight and supportive for a great feel all day long."
Macys,25065824,"Women's High-Rise Shaping Capri Jeans, Macy's Exclusive",Style & Co,Bright White,32.17,49.5,true,35,https://www.macys.com/shop/product/?ID=25065824,"Enjoy a comfortably sleek fit with these Style & Co jeans, a capri silhouette in high-stretch denim that's lightweight and supportive for a great feel all day long."
Macys,25142184,"Trendy Plus Size Tie-Waist Barrel Jeans, Macy's Exclusive",And Now This,Dark Denim,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25142184,And Now This goes beyond the average with these plus size barrel-leg jeans. Oversized grommets and ties at the waist give this pair a boost.
Macys,25169431,"Women's High-Rise Bandana-Print Jeans, Macy's Exclusive  ",And Now This,Bandana Print,35.7,59.5,true,40,https://www.macys.com/shop/product/?ID=25169431,"Make a bold, Western-inspired statement in these women's high-rise straight-leg jeans from And Now This, featuring an eye-catching bandana print."
