"product-image href","picture-image src","picture-image src 2","picture-image src 3","picture-image src 4","picture-image src 5","picture-image src 6","picture-image src 7","picture-image src 8","product-brand","product-name","gray-text","show-for-sr","picture-image src 9","discount","sale-percent","show-for-sr 2","price-strike-sm","review-star-wrapper href","rating-description","rating-description 2","corner-badge"
"https://www.macys.com/shop/product/style-co-petite-high-rise-cropped-wide-leg-jeans-macys-exclusive?ID=25065771&swatchColor=Dark%20Wash#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/8/optimized/36101648_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/36101647_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/36101650_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/36101647_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Petite High Rise Cropped Wide Leg Jeans","Macy’s Exclusive","Current price  $49.50; ;","","","","","","","","",""
"https://www.macys.com/shop/product/bar-iii-womens-high-rise-barrel-leg-jeans-macys-exclusive?ID=25543134#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/35669654_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/35669649_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/35669650_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","Bar III","Women's High Rise Barrel-Leg Jeans","Macy’s Exclusive","Current price  $41.65; 30% off;","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/35669649_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$41.65","(30% off)","Previous price  $59.50","$59.50","","","",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-mid-rise-bootcut-jeans-created-for-macys?ID=17715837&swatchColor=Dark%20Indigo#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/6/optimized/28942436_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/28942464_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/28942463_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","","","I.N.C. International Concepts","Women's Mid-Rise Bootcut Jeans","Macy’s Exclusive","Current price  $48.65; 30% off;","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/28942464_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$48.65","(30% off)","Previous price  $69.50","$69.50","[object Object]","()","231",""
"https://www.macys.com/shop/product/now-this-womens-seamed-cuff-wide-leg-jeans-macys-exclusive?ID=26726249#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/35649715_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","","","","And Now This","Women's Seamed Cuff Wide-Leg Jeans","Macy’s Exclusive","Current price  $35.70; 40% off;","","$35.70","(40% off)","Previous price  $59.50","$59.50","","","",""
"https://www.macys.com/shop/product/style-co-petite-mid-rise-straight-leg-denim-jeans-exclusively-at-macys?ID=20857704&swatchColor=Render%20Wash#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/32769927_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32769921_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/32769922_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","","","Style & Co","Petite Mid-Rise Straight-Leg Denim Jeans","Macy’s Exclusive","Current price  $32.17; 35% off;","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/32769921_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$32.17","(35% off)","Previous price  $49.50","$49.50","[object Object]","()","112",""
"https://www.macys.com/shop/product/style-co-petite-high-rise-tapered-jeans-created-for-macys?ID=24366400&swatchColor=Dark%20Wash#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/35437371_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/35437370_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/35437373_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/35437370_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Style & Co","Petite High-Rise Tapered Jeans","Macy’s Exclusive","Current price  $29.75; 50% off;","","$29.75","(50% off)","Previous price  $59.50","$59.50","[object Object]","()","3",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-lace-up-straight-leg-jeans-macys-exclusive?ID=24630078#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/35454415_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/35454413_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/35482077_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","I.N.C. International Concepts","Women's Lace-Up Straight-Leg Jeans","Macy’s Exclusive","Current price  $61.69; 38% off;","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/35454413_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$61.69","(38% off)","Previous price  $99.50","$99.50","[object Object]","()","2",""
"https://www.macys.com/shop/product/now-this-womens-floral-print-barrel-leg-jeans-macys-exclusive?ID=25047880#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/34876417_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/34876389_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/34876390_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","And Now This","Women's Floral-Print Barrel-Leg Jeans","Macy’s Exclusive","Current price  $41.70; 40% off;","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/34876389_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$41.70","(40% off)","Previous price  $69.50","$69.50","[object Object]","()","5",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-high-rise-pull-on-skinny-jeans-macys-exclusive?ID=22218024&swatchColor=Rinse#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/33247937_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/6/optimized/33247936_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/33247931_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","","","I.N.C. International Concepts","Women's High-Rise Pull-On Skinny Jeans","Macy’s Exclusive","Current price  $41.65; 30% off;","https://slimages.macysassets.com/is/image/MCY/products/6/optimized/33247936_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$41.65","(30% off)","Previous price  $59.50","$59.50","[object Object]","()","50",""
"https://www.macys.com/shop/product/on-34th-womens-utility-pocket-cropped-barrel-leg-jeans-macys-exclusive?ID=24608233#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/35521555_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/35521550_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/35521552_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","On 34th","Women's Utility-Pocket Cropped Barrel-Leg Jeans","Macy’s Exclusive","Current price  $47.70; 40% off;","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/35521550_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$47.70","(40% off)","Previous price  $79.50","$79.50","[object Object]","()","1","Limited-Time Special"
"https://www.macys.com/shop/product/now-this-womens-nautical-print-barrel-leg-jeans-macys-exclusive?ID=26865939#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/6/optimized/34781796_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","","","","And Now This","Women's Nautical Print Barrel-Leg Jeans","Macy’s Exclusive","Current price  $35.70; 40% off;","","$35.70","(40% off)","Previous price  $59.50","$59.50","[object Object]","()","29","Clearance"
"https://www.macys.com/shop/product/i.n.c.-international-concepts-petite-high-rise-wide-leg-jeans-macys-exclusive?ID=21947744#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/33164127_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/33164124_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/33164125_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","","","I.N.C. International Concepts","Petite High-Rise Wide-Leg Jeans","Macy’s Exclusive","Current price  $48.65; 30% off;","https://slimages.macysassets.com/is/image/MCY/products/4/optimized/33164124_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$48.65","(30% off)","Previous price  $69.50","$69.50","[object Object]","()","40",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-high-rise-grommet-barrel-leg-jeans-macys-exclusive?ID=24189429#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/35464852_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/35464849_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/0/optimized/35464850_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","","I.N.C. International Concepts","Women's High-Rise Grommet Barrel-Leg Jeans","Macy’s Exclusive","Current price  $62.65; 30% off;","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/35464849_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$62.65","(30% off)","Previous price  $89.50","$89.50","[object Object]","()","6",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-womens-high-rise-pintucked-cuffed-wide-leg-jeans-macys-exclusive?ID=26645336#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/35572415_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","","","","I.N.C. International Concepts","Women's High-Rise Pintucked Cuffed Wide-Leg Jeans","Macy’s Exclusive","Current price  $79.50; ;","","","","","","","","",""
"https://www.macys.com/shop/product/i.n.c.-international-concepts-petite-mid-rise-bootcut-jeans-created-for-macys?ID=13386436#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/18055882_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/18055881_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/18055882_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/18055881_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","I.N.C. International Concepts","Petite Mid Rise Bootcut Jeans","Macy’s Exclusive","Current price  $48.65; 30% off;","","$48.65","(30% off)","Previous price  $69.50","$69.50","[object Object]","()","263",""
"https://www.macys.com/shop/product/now-this-womens-cuffed-wide-leg-jeans-macys-exclusive?ID=26865938#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/34863877_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","","","","And Now This","Women's Cuffed Wide-Leg Jeans","Macy’s Exclusive","Current price  $35.70; 40% off;","","$35.70","(40% off)","Previous price  $59.50","$59.50","[object Object]","()","21",""
"https://www.macys.com/shop/product/style-co-plus-size-high-rise-straight-leg-jeans-exclusively-at-macys?ID=23950621#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/1/optimized/36664931_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/36664929_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/8/optimized/36664928_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","","","Style & Co","Plus Size High-Rise Straight-Leg Jeans","Macy’s Exclusive","Current price  $17.99; 64% off;","https://slimages.macysassets.com/is/image/MCY/products/9/optimized/36664929_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$17.99","(64% off)","Previous price  $49.50","$49.50","[object Object]","()","159",""
"https://www.macys.com/shop/product/style-co-petite-pull-on-shaping-high-rise-bootcut-jeans-macys-exclusive?ID=24231310&swatchColor=Black%20Rinse%20Wsh#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/34746402_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/34746395_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/34746397_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","Style & Co","Petite Pull-On Shaping High-Rise Bootcut Jeans","Macy’s Exclusive","Current price  $38.67; 35% off;","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/34746395_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","$38.67","(35% off)","Previous price  $59.50","$59.50","[object Object]","()","21",""
"https://www.macys.com/shop/product/style-co-petite-high-rise-shaping-bermuda-shorts-macys-exclusive?ID=25216207#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/6/optimized/36027896_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/36027895_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/7/optimized/36027897_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","","","Style & Co","Petite High-Rise Shaping Bermuda Shorts","Macy’s Exclusive","Current price  $49.50; ;","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/36027895_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","","","","","","","",""
"https://www.macys.com/shop/product/now-this-womens-high-rise-washed-barrel-leg-jeans-exclusively-at-macys?ID=22998989&swatchColor=Brown%20Wash#BRAND,PRODUCT_DEPARTMENT,PAGEINDEX/And%20Now%20This%7CBar%20III%7CI.N.C.%20International%20Concepts%7COn%2034th%7CStyle%20%26%20Co,Jeans,2","https://slimages.macysassets.com/is/image/MCY/products/5/optimized/34561805_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/33480562_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","https://slimages.macysassets.com/is/image/MCY/products/3/optimized/33480563_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","data:image/svg+xml,<svg xmlns='http://www.w3.org/2000/svg' width='342px' height='417px' />","","And Now This","Women's High-Rise Washed Barrel-Leg Jeans","Macy’s Exclusive","Now  From $20.83 to $41.70; From 40% to 70% off;","https://slimages.macysassets.com/is/image/MCY/products/2/optimized/33480562_fpx.tif?qlt=80,0&resMode=sharp2&op_usm=1.75,0.3,2,0&fmt=jpeg&wid=342&hei=417","Now $20.83","(40-70% off)","Previous price  $69.50","$69.50","[object Object]","()","16","Clearance"
